Timestamp (ns),Timestamp2,I,Q
2024-11-17 11:03:08.348612183,.701,0.00051,0.00154
2024-11-17 11:03:08.348612194,.534,-0.000685,0.000686
2024-11-17 11:03:08.348612205,.367,0.000167,-0.000686
2024-11-17 11:03:08.348612216,.200,-0.00137,-0.00103
2024-11-17 11:03:08.348612227,.033,0.00171,-0.000686
2024-11-17 11:03:08.348612237,.866,-0.000686,-0.000509
2024-11-17 11:03:08.348612248,.699,-0.000343,-0.00051
2024-11-17 11:03:08.348612259,.532,-9.43e-08,0.000685
2024-11-17 11:03:08.348612270,.365,0.000686,-3.7e-07
2024-11-17 11:03:08.348612281,.198,-0.00119,0.00154
2024-11-17 11:03:08.348612292,.031,-0.000509,1.46e-07
2024-11-17 11:03:08.348612302,.864,0.000853,0.000343
2024-11-17 11:03:08.348612313,.697,0.000509,-0.00103
2024-11-17 11:03:08.348612324,.530,-0.00051,-0.000509
2024-11-17 11:03:08.348612335,.363,-0.00103,0.000686
2024-11-17 11:03:08.348612346,.196,0.00103,-0.000167
2024-11-17 11:03:08.348612357,.029,0.000509,-0.000343
2024-11-17 11:03:08.348612367,.862,2.58e-07,-0.000167
2024-11-17 11:03:08.348612378,.695,0.00103,-0.000167
2024-11-17 11:03:08.348612389,.528,-0.000852,-0.000166
2024-11-17 11:03:08.348612400,.361,0.000343,0.000853
2024-11-17 11:03:08.348612411,.194,0.0012,-0.000685
2024-11-17 11:03:08.348612422,.027,0.000685,1.88e-07
2024-11-17 11:03:08.348612432,.860,-0.000343,0.000343
2024-11-17 11:03:08.348612443,.693,-0.00103,0.000343
2024-11-17 11:03:08.348612454,.526,-0.000343,0.000852
2024-11-17 11:03:08.348612465,.359,0.000167,-0.000686
2024-11-17 11:03:08.348612476,.192,-0.000685,-0.0012
2024-11-17 11:03:08.348612487,.025,3.22e-07,0.00051
2024-11-17 11:03:08.348612497,.858,0.000343,0.000853
2024-11-17 11:03:08.348612508,.691,-0.000686,-0.000509
2024-11-17 11:03:08.348612519,.524,-0.0012,0.00222
2024-11-17 11:03:08.348612530,.357,0.000166,0.000509
2024-11-17 11:03:08.348612541,.190,-0.000167,0.00103
2024-11-17 11:03:08.348612552,.023,1.19e-07,-0.000167
2024-11-17 11:03:08.348612562,.856,0.00137,0.000166
2024-11-17 11:03:08.348612573,.689,-0.000852,-0.000852
2024-11-17 11:03:08.348612584,.522,-0.000166,0.000167
2024-11-17 11:03:08.348612595,.355,-0.00137,0.000343
2024-11-17 11:03:08.348612606,.188,-0.000853,-0.000686
2024-11-17 11:03:08.348612617,.021,-0.000853,0.00051
2024-11-17 11:03:08.348612627,.854,0.000685,0.000343
2024-11-17 11:03:08.348612638,.687,-0.000167,-0.000343
2024-11-17 11:03:08.348612649,.520,0.00051,-3.76e-07
2024-11-17 11:03:08.348612660,.353,0.00137,0.000343
2024-11-17 11:03:08.348612671,.186,0.00103,-0.000343
2024-11-17 11:03:08.348612682,.019,-0.000166,3.62e-07
2024-11-17 11:03:08.348612692,.852,-0.000686,4.12e-07
2024-11-17 11:03:08.348612703,.685,-0.00171,-0.000686
2024-11-17 11:03:08.348612714,.518,-0.0012,0.000509
2024-11-17 11:03:08.348612725,.351,-0.000853,-0.000167
2024-11-17 11:03:08.348612736,.184,0.000509,0.000343
2024-11-17 11:03:08.348612747,.017,-0.00103,0.000852
2024-11-17 11:03:08.348612757,.850,-0.000852,0.00103
2024-11-17 11:03:08.348612768,.683,0.000686,0.00103
2024-11-17 11:03:08.348612779,.516,-0.000686,-0.000685
2024-11-17 11:03:08.348612790,.349,-0.000343,-0.000685
2024-11-17 11:03:08.348612801,.182,0.000166,0.000167
2024-11-17 11:03:08.348612812,.015,0.00103,0.000852
2024-11-17 11:03:08.348612822,.848,-0.000686,0.000343
2024-11-17 11:03:08.348612833,.681,-0.00137,-0.00103
2024-11-17 11:03:08.348612844,.514,0.000686,-2.91e-07
2024-11-17 11:03:08.348612855,.347,0.00051,0.000343
2024-11-17 11:03:08.348612866,.180,-0.00119,-0.000343
2024-11-17 11:03:08.348612877,.013,0.000343,0.00051
2024-11-17 11:03:08.348612887,.846,-0.00137,3.62e-07
2024-11-17 11:03:08.348612898,.679,-0.000686,0.000343
2024-11-17 11:03:08.348612909,.512,0.00119,-0.000343
2024-11-17 11:03:08.348612920,.345,-0.0012,-0.000853
2024-11-17 11:03:08.348612931,.178,0.00051,-0.000167
2024-11-17 11:03:08.348612942,.011,-0.00171,-0.000853
2024-11-17 11:03:08.348612952,.844,0.0012,-0.00137
2024-11-17 11:03:08.348612963,.677,-0.000166,0.000167
2024-11-17 11:03:08.348612974,.510,0.000167,-0.00103
2024-11-17 11:03:08.348612985,.343,0.000509,0.000686
2024-11-17 11:03:08.348612996,.176,-0.00154,0.000343
2024-11-17 11:03:08.348613007,.009,-0.00051,-0.000343
2024-11-17 11:03:08.348613017,.842,-0.000167,-0.000686
2024-11-17 11:03:08.348613028,.675,-0.000166,0.000166
2024-11-17 11:03:08.348613039,.508,-0.000166,0.000686
2024-11-17 11:03:08.348613050,.341,0.000167,-0.000852
2024-11-17 11:03:08.348613061,.174,2.23e-07,-0.00119
2024-11-17 11:03:08.348613072,.007,0.000509,-0.00171
2024-11-17 11:03:08.348613082,.840,-0.000343,-0.000852
2024-11-17 11:03:08.348613093,.673,-0.000853,0.00154
2024-11-17 11:03:08.348613104,.506,0.000686,-0.000686
2024-11-17 11:03:08.348613115,.339,0.0012,-4.17e-07
2024-11-17 11:03:08.348613126,.172,-0.00171,-0.00103
2024-11-17 11:03:08.348613137,.005,4.06e-07,-0.00154
2024-11-17 11:03:08.348613147,.838,3.75e-07,0.00103
2024-11-17 11:03:08.348613158,.671,-0.000166,-0.000343
2024-11-17 11:03:08.348613169,.504,-0.000343,-0.000166
2024-11-17 11:03:08.348613180,.337,-3.63e-07,2.1e-07
2024-11-17 11:03:08.348613191,.170,-0.000343,0.0012
2024-11-17 11:03:08.348613202,.003,-0.000853,0.00103
2024-11-17 11:03:08.348613212,.836,-0.000852,0.000343
2024-11-17 11:03:08.348613223,.669,-0.00154,0.00103
2024-11-17 11:03:08.348613234,.502,-0.00188,0.000343
2024-11-17 11:03:08.348613245,.335,0.0012,0.000167
2024-11-17 11:03:08.348613256,.168,-0.00206,-0.00103
2024-11-17 11:03:08.348613267,.001,0.000686,-0.000509
2024-11-17 11:03:08.348613277,.834,-0.00206,-0.00154
2024-11-17 11:03:08.348613288,.667,-0.000343,-0.00154
2024-11-17 11:03:08.348613299,.500,0.000343,0.000509
2024-11-17 11:03:08.348613310,.333,-0.0012,-0.00051
2024-11-17 11:03:08.348613321,.166,-0.00137,-0.000853
2024-11-17 11:03:08.348613331,.999,0.00051,0.000852
2024-11-17 11:03:08.348613342,.832,2.89e-07,0.0012
2024-11-17 11:03:08.348613353,.665,-0.000509,0.00103
2024-11-17 11:03:08.348613364,.498,-0.00137,0.000686
2024-11-17 11:03:08.348613375,.331,-4.13e-07,-0.00206
2024-11-17 11:03:08.348613386,.164,0.000685,-2.15e-07
2024-11-17 11:03:08.348613396,.997,-0.00188,-0.000167
2024-11-17 11:03:08.348613407,.830,-0.00154,-0.00154
2024-11-17 11:03:08.348613418,.663,-0.000166,-0.000853
2024-11-17 11:03:08.348613429,.496,0.000686,0.0024
2024-11-17 11:03:08.348613440,.329,0.000343,-0.000685
2024-11-17 11:03:08.348613451,.162,-0.00103,0.000853
2024-11-17 11:03:08.348613461,.995,0.000509,0.00051
2024-11-17 11:03:08.348613472,.828,-0.000853,0.00154
2024-11-17 11:03:08.348613483,.661,-0.00103,0.000343
2024-11-17 11:03:08.348613494,.494,0.000509,0.00137
2024-11-17 11:03:08.348613505,.327,-0.000852,0.00119
2024-11-17 11:03:08.348613516,.160,-0.000343,-0.000167
2024-11-17 11:03:08.348613526,.993,-0.000166,0.00257
2024-11-17 11:03:08.348613537,.826,-0.00103,-0.000166
2024-11-17 11:03:08.348613548,.659,-1.24e-07,-0.000685
2024-11-17 11:03:08.348613559,.492,0.000685,0.000167
2024-11-17 11:03:08.348613570,.325,0.000166,0.000509
2024-11-17 11:03:08.348613581,.158,0.00137,-0.000167
2024-11-17 11:03:08.348613591,.991,-0.00171,0.000685
2024-11-17 11:03:08.348613602,.824,2.84e-07,-3.09e-07
2024-11-17 11:03:08.348613613,.657,4.17e-07,0.000343
2024-11-17 11:03:08.348613624,.490,-0.000852,-0.000686
2024-11-17 11:03:08.348613635,.323,0.0012,0.000686
2024-11-17 11:03:08.348613646,.156,0.000509,0.000167
2024-11-17 11:03:08.348613656,.989,-0.00103,0.00103
2024-11-17 11:03:08.348613667,.822,-0.000686,-1.38e-07
2024-11-17 11:03:08.348613678,.655,0.00171,0.00119
2024-11-17 11:03:08.348613689,.488,0.000686,0.000685
2024-11-17 11:03:08.348613700,.321,-0.00103,-0.000686
2024-11-17 11:03:08.348613711,.154,0.00051,-0.000167
2024-11-17 11:03:08.348613721,.987,0.00154,-0.0012
2024-11-17 11:03:08.348613732,.820,0.00103,-0.00103
2024-11-17 11:03:08.348613743,.653,0.000686,-0.00137
2024-11-17 11:03:08.348613754,.486,-0.000686,-0.000509
2024-11-17 11:03:08.348613765,.319,0.000509,-0.000167
2024-11-17 11:03:08.348613776,.152,0.000166,0.000343
2024-11-17 11:03:08.348613786,.985,0.000343,0.000166
2024-11-17 11:03:08.348613797,.818,0.000167,-0.00051
2024-11-17 11:03:08.348613808,.651,0.00137,-0.000166
2024-11-17 11:03:08.348613819,.484,-0.000166,-0.000343
2024-11-17 11:03:08.348613830,.317,0.00154,0.000167
2024-11-17 11:03:08.348613841,.150,0.000509,-0.000166
2024-11-17 11:03:08.348613851,.983,-0.000167,0.000343
2024-11-17 11:03:08.348613862,.816,0.00206,0.0012
2024-11-17 11:03:08.348613873,.649,-0.000686,-0.000686
2024-11-17 11:03:08.348613884,.482,-0.000686,-0.000853
2024-11-17 11:03:08.348613895,.315,-0.00137,-0.0012
2024-11-17 11:03:08.348613906,.148,-0.00103,-0.00103
2024-11-17 11:03:08.348613916,.981,0.000853,0.000853
2024-11-17 11:03:08.348613927,.814,0.00103,-0.000166
2024-11-17 11:03:08.348613938,.647,0.000166,-0.000166
2024-11-17 11:03:08.348613949,.480,-0.00206,0.000167
2024-11-17 11:03:08.348613960,.313,0.000166,-0.000167
2024-11-17 11:03:08.348613971,.146,-0.000509,0.000166
2024-11-17 11:03:08.348613981,.979,-0.000852,0.0012
2024-11-17 11:03:08.348613992,.812,-0.000509,0.000686
2024-11-17 11:03:08.348614003,.645,-0.000166,-0.000852
2024-11-17 11:03:08.348614014,.478,0.000343,0.0012
2024-11-17 11:03:08.348614025,.311,-0.0012,-0.000685
2024-11-17 11:03:08.348614036,.144,-0.000686,0.00051
2024-11-17 11:03:08.348614046,.977,0.00119,0.000852
2024-11-17 11:03:08.348614057,.810,0.000166,-3.58e-07
2024-11-17 11:03:08.348614068,.643,7.04e-08,-4.14e-07
2024-11-17 11:03:08.348614079,.476,-0.000509,0.000166
2024-11-17 11:03:08.348614090,.309,-0.00154,0.000343
2024-11-17 11:03:08.348614101,.142,-0.00206,0.00103
2024-11-17 11:03:08.348614111,.975,0.00137,0.00137
2024-11-17 11:03:08.348614122,.808,-0.000686,-0.00119
2024-11-17 11:03:08.348614133,.641,-0.00137,-0.00137
2024-11-17 11:03:08.348614144,.474,0.000343,0.000166
2024-11-17 11:03:08.348614155,.307,-0.00051,-0.00051
2024-11-17 11:03:08.348614166,.140,-0.000166,-0.00154
2024-11-17 11:03:08.348614176,.973,0.000167,-2.06e-07
2024-11-17 11:03:08.348614187,.806,-0.000685,0.00103
2024-11-17 11:03:08.348614198,.639,-0.000686,-0.00206
2024-11-17 11:03:08.348614209,.472,0.00171,-0.000685
2024-11-17 11:03:08.348614220,.305,-0.00103,0.00103
2024-11-17 11:03:08.348614231,.138,-0.000686,-0.00103
2024-11-17 11:03:08.348614241,.971,0.000509,-2.53e-07
2024-11-17 11:03:08.348614252,.804,-0.000852,0.000343
2024-11-17 11:03:08.348614263,.637,-0.000343,-0.00051
2024-11-17 11:03:08.348614274,.470,-0.00171,-0.000167
2024-11-17 11:03:08.348614285,.303,-0.00171,0.000167
2024-11-17 11:03:08.348614296,.136,0.000167,-0.000509
2024-11-17 11:03:08.348614306,.969,-0.000343,-0.00119
2024-11-17 11:03:08.348614317,.802,0.000852,0.000853
2024-11-17 11:03:08.348614328,.635,-0.000167,0.00137
2024-11-17 11:03:08.348614339,.468,-2.86e-07,0.00103
2024-11-17 11:03:08.348614350,.301,0.00103,-0.000853
2024-11-17 11:03:08.348614361,.134,-0.000509,-0.000167
2024-11-17 11:03:08.348614371,.967,-0.000166,0.00103
2024-11-17 11:03:08.348614382,.800,0.000167,0.000686
2024-11-17 11:03:08.348614393,.633,-0.000686,-0.00103
2024-11-17 11:03:08.348614404,.466,-0.00137,0.00103
2024-11-17 11:03:08.348614415,.299,-3.79e-07,-0.00103
2024-11-17 11:03:08.348614426,.132,-0.00103,-0.00051
2024-11-17 11:03:08.348614436,.965,-0.0012,-0.000167
2024-11-17 11:03:08.348614447,.798,-0.000509,-0.00103
2024-11-17 11:03:08.348614458,.631,-0.000166,0.000686
2024-11-17 11:03:08.348614469,.464,0.000853,0.000343
2024-11-17 11:03:08.348614480,.297,-0.000343,-0.000852
2024-11-17 11:03:08.348614491,.130,0.000686,-0.000852
2024-11-17 11:03:08.348614501,.963,0.000166,3.5e-07
2024-11-17 11:03:08.348614512,.796,-0.000853,-0.00103
2024-11-17 11:03:08.348614523,.629,-0.000686,-0.00103
2024-11-17 11:03:08.348614534,.462,-0.000343,-0.00051
2024-11-17 11:03:08.348614545,.295,0.000167,-0.000343
2024-11-17 11:03:08.348614556,.128,-0.000166,0.000343
2024-11-17 11:03:08.348614566,.961,0.000167,0.000167
2024-11-17 11:03:08.348614577,.794,0.000167,-0.000343
2024-11-17 11:03:08.348614588,.627,-0.000167,-0.000852
2024-11-17 11:03:08.348614599,.460,-0.00051,0.000343
2024-11-17 11:03:08.348614610,.293,0.00103,0.00137
2024-11-17 11:03:08.348614621,.126,-0.0012,0.000686
2024-11-17 11:03:08.348614631,.959,-0.0012,-4.08e-07
2024-11-17 11:03:08.348614642,.792,1.95e-07,0.000166
2024-11-17 11:03:08.348614653,.625,-0.000343,-0.000167
2024-11-17 11:03:08.348614664,.458,0.00051,0.00171
2024-11-17 11:03:08.348614675,.291,-0.000343,-0.000343
2024-11-17 11:03:08.348614686,.124,0.00103,0.00051
2024-11-17 11:03:08.348614696,.957,-0.00137,-0.00137
2024-11-17 11:03:08.348614707,.790,0.000685,-0.00051
2024-11-17 11:03:08.348614718,.623,-0.00154,-0.000167
2024-11-17 11:03:08.348614729,.456,0.000343,-0.000686
2024-11-17 11:03:08.348614740,.289,-0.000343,0.000166
2024-11-17 11:03:08.348614751,.122,0.000343,0.000166
2024-11-17 11:03:08.348614761,.955,3.65e-07,-0.00154
2024-11-17 11:03:08.348614772,.788,0.000686,-0.00119
2024-11-17 11:03:08.348614783,.621,-0.000853,0.000167
2024-11-17 11:03:08.348614794,.454,0.000509,-0.000509
2024-11-17 11:03:08.348614805,.287,-0.000167,0.000509
2024-11-17 11:03:08.348614816,.120,-0.000167,-0.0012
2024-11-17 11:03:08.348614826,.953,0.00103,0.000685
2024-11-17 11:03:08.348614837,.786,0.000167,-0.00222
2024-11-17 11:03:08.348614848,.619,-0.000166,0.00103
2024-11-17 11:03:08.348614859,.452,3.24e-07,0.000167
2024-11-17 11:03:08.348614870,.285,-0.0012,-0.000509
2024-11-17 11:03:08.348614881,.118,0.00171,-0.000343
2024-11-17 11:03:08.348614891,.951,0.000852,0.0012
2024-11-17 11:03:08.348614902,.784,-0.0012,-0.000343
2024-11-17 11:03:08.348614913,.617,0.0012,0.000343
2024-11-17 11:03:08.348614924,.450,0.0012,0.000166
2024-11-17 11:03:08.348614935,.283,-0.000166,-2.28e-07
2024-11-17 11:03:08.348614946,.116,0.000167,-0.000852
2024-11-17 11:03:08.348614956,.949,-0.00103,-0.000343
2024-11-17 11:03:08.348614967,.782,-0.000852,0.000167
2024-11-17 11:03:08.348614978,.615,-0.000343,-0.000686
2024-11-17 11:03:08.348614989,.448,-0.00103,-0.000686
2024-11-17 11:03:08.348615000,.281,-0.00051,-0.000686
2024-11-17 11:03:08.348615011,.114,0.000509,-0.000343
2024-11-17 11:03:08.348615021,.947,-0.000686,-0.000167
2024-11-17 11:03:08.348615032,.780,-0.000343,-0.00103
2024-11-17 11:03:08.348615043,.613,3.99e-07,-0.000343
2024-11-17 11:03:08.348615054,.446,-0.000686,0.000686
2024-11-17 11:03:08.348615065,.279,0.000686,-0.000343
2024-11-17 11:03:08.348615076,.112,0.00103,-0.00103
2024-11-17 11:03:08.348615086,.945,-0.0012,-0.000686
2024-11-17 11:03:08.348615097,.778,-0.00171,-0.000167
2024-11-17 11:03:08.348615108,.611,0.00154,0.00103
2024-11-17 11:03:08.348615119,.444,0.000167,0.000509
2024-11-17 11:03:08.348615130,.277,0.000167,0.000509
2024-11-17 11:03:08.348615141,.110,0.000853,0.00103
2024-11-17 11:03:08.348615151,.943,-0.000166,3.92e-07
2024-11-17 11:03:08.348615162,.776,0.000509,-0.000343
2024-11-17 11:03:08.348615173,.609,-3.68e-07,-0.000343
2024-11-17 11:03:08.348615184,.442,-0.000167,-0.000852
2024-11-17 11:03:08.348615195,.275,0.000852,-0.000686
2024-11-17 11:03:08.348615206,.108,-0.000852,-0.00103
2024-11-17 11:03:08.348615216,.941,0.000167,-0.000343
2024-11-17 11:03:08.348615227,.774,-0.000343,-0.000686
2024-11-17 11:03:08.348615238,.607,-0.00103,-0.00171
2024-11-17 11:03:08.348615249,.440,-0.00103,-0.000166
2024-11-17 11:03:08.348615260,.273,0.000343,0.00171
2024-11-17 11:03:08.348615271,.106,-0.000167,0.000853
2024-11-17 11:03:08.348615281,.939,0.00103,0.00137
2024-11-17 11:03:08.348615292,.772,0.000343,0.00119
2024-11-17 11:03:08.348615303,.605,-0.000686,0.00119
2024-11-17 11:03:08.348615314,.438,0.000343,0.000166
2024-11-17 11:03:08.348615325,.271,4.17e-07,-0.0012
2024-11-17 11:03:08.348615336,.104,-0.00103,-0.000343
2024-11-17 11:03:08.348615346,.937,-0.000167,-0.000343
2024-11-17 11:03:08.348615357,.770,0.0012,-0.000686
2024-11-17 11:03:08.348615368,.603,0.000166,-0.0024
2024-11-17 11:03:08.348615379,.436,-0.00103,-0.00051
2024-11-17 11:03:08.348615390,.269,-0.000167,0.000852
2024-11-17 11:03:08.348615401,.102,-0.000166,0.000343
2024-11-17 11:03:08.348615411,.935,-0.00137,-0.000343
2024-11-17 11:03:08.348615422,.768,-0.00103,0.000343
2024-11-17 11:03:08.348615433,.601,0.0012,0.00103
2024-11-17 11:03:08.348615444,.434,-0.000852,-0.000166
2024-11-17 11:03:08.348615455,.267,-0.00154,0.00051
2024-11-17 11:03:08.348615466,.100,0.000685,0.000509
2024-11-17 11:03:08.348615476,.933,-0.00171,-0.000686
2024-11-17 11:03:08.348615487,.766,-0.0036,-0.006
2024-11-17 11:03:08.348615498,.599,-0.00446,-0.00514
2024-11-17 11:03:08.348615509,.432,-0.006,-0.00291
2024-11-17 11:03:08.348615520,.265,-0.00652,-0.00325
2024-11-17 11:03:08.348615531,.098,-0.00497,-0.000509
2024-11-17 11:03:08.348615541,.931,-0.00686,-0.00103
2024-11-17 11:03:08.348615552,.764,-0.00652,2.13e-07
2024-11-17 11:03:08.348615563,.597,-0.00634,0.000166
2024-11-17 11:03:08.348615574,.430,-0.00583,0.00137
2024-11-17 11:03:08.348615585,.263,-0.0048,0.00154
2024-11-17 11:03:08.348615596,.096,-0.00514,0.0036
2024-11-17 11:03:08.348615606,.929,-0.006,0.00377
2024-11-17 11:03:08.348615617,.762,-0.00668,0.00565
2024-11-17 11:03:08.348615628,.595,-0.00583,0.00428
2024-11-17 11:03:08.348615639,.428,-0.00514,0.00652
2024-11-17 11:03:08.348615650,.261,-0.006,0.0072
2024-11-17 11:03:08.348615661,.094,-0.00462,0.00565
2024-11-17 11:03:08.348615671,.927,-0.00549,0.00754
2024-11-17 11:03:08.348615682,.760,-0.00583,0.00652
2024-11-17 11:03:08.348615693,.593,-0.00428,0.00857
2024-11-17 11:03:08.348615704,.426,-0.00702,0.00497
2024-11-17 11:03:08.348615715,.259,-0.0048,0.00549
2024-11-17 11:03:08.348615726,.092,-0.00446,0.00549
2024-11-17 11:03:08.348615736,.925,-0.00412,0.00617
2024-11-17 11:03:08.348615747,.758,-0.00325,0.00737
2024-11-17 11:03:08.348615758,.591,-0.00274,0.00652
2024-11-17 11:03:08.348615769,.424,-0.0024,0.00428
2024-11-17 11:03:08.348615780,.257,-0.00154,0.00583
2024-11-17 11:03:08.348615791,.090,-0.000852,0.006
2024-11-17 11:03:08.348615801,.923,0.0012,0.00668
2024-11-17 11:03:08.348615812,.756,0.00103,0.00668
2024-11-17 11:03:08.348615823,.589,0.00171,0.00549
2024-11-17 11:03:08.348615834,.422,0.00222,0.00583
2024-11-17 11:03:08.348615845,.255,0.0036,0.00462
2024-11-17 11:03:08.348615856,.088,0.00462,0.00634
2024-11-17 11:03:08.348615866,.921,0.00377,0.00565
2024-11-17 11:03:08.348615877,.754,0.00583,0.006
2024-11-17 11:03:08.348615888,.587,0.00565,0.00565
2024-11-17 11:03:08.348615899,.420,0.00446,0.00549
2024-11-17 11:03:08.348615910,.253,0.00514,0.00343
2024-11-17 11:03:08.348615921,.086,0.00549,0.00514
2024-11-17 11:03:08.348615931,.919,0.00462,0.0048
2024-11-17 11:03:08.348615942,.752,0.00428,0.00428
2024-11-17 11:03:08.348615953,.585,0.00462,0.00531
2024-11-17 11:03:08.348615964,.418,0.00668,0.00617
2024-11-17 11:03:08.348615975,.251,0.00514,0.00531
2024-11-17 11:03:08.348615986,.084,0.00514,0.00412
2024-11-17 11:03:08.348615996,.917,0.00634,0.0048
2024-11-17 11:03:08.348616007,.750,0.00652,0.00291
2024-11-17 11:03:08.348616018,.583,0.00462,0.00343
2024-11-17 11:03:08.348616029,.416,0.00549,0.00154
2024-11-17 11:03:08.348616040,.249,0.006,-0.000167
2024-11-17 11:03:08.348616051,.082,0.00583,-0.00051
2024-11-17 11:03:08.348616061,.915,0.00549,-0.00137
2024-11-17 11:03:08.348616072,.748,0.00497,-0.00188
2024-11-17 11:03:08.348616083,.581,0.00652,-0.00222
2024-11-17 11:03:08.348616094,.414,0.00497,-0.00428
2024-11-17 11:03:08.348616105,.247,0.00514,-0.00446
2024-11-17 11:03:08.348616116,.080,0.00446,-0.00446
2024-11-17 11:03:08.348616126,.913,0.0048,-0.00668
2024-11-17 11:03:08.348616137,.746,0.00565,-0.00652
2024-11-17 11:03:08.348616148,.579,0.00531,-0.00617
2024-11-17 11:03:08.348616159,.412,0.00394,-0.00703
2024-11-17 11:03:08.348616170,.245,0.00549,-0.00668
2024-11-17 11:03:08.348616181,.078,0.00634,-0.00686
2024-11-17 11:03:08.348616191,.911,0.00462,-0.00668
2024-11-17 11:03:08.348616202,.744,0.00462,-0.00583
2024-11-17 11:03:08.348616213,.577,0.006,-0.00652
2024-11-17 11:03:08.348616224,.410,0.00446,-0.00497
2024-11-17 11:03:08.348616235,.243,0.00377,-0.00514
2024-11-17 11:03:08.348616246,.076,0.00188,-0.00549
2024-11-17 11:03:08.348616256,.909,0.00154,-0.00446
2024-11-17 11:03:08.348616267,.742,0.00154,-0.00462
2024-11-17 11:03:08.348616278,.575,0.000343,-0.00514
2024-11-17 11:03:08.348616289,.408,1.85e-07,-0.00583
2024-11-17 11:03:08.348616300,.241,0.000852,-0.00634
2024-11-17 11:03:08.348616311,.074,-0.000686,-0.006
2024-11-17 11:03:08.348616321,.907,-0.00188,-0.00549
2024-11-17 11:03:08.348616332,.740,-0.00274,-0.00514
2024-11-17 11:03:08.348616343,.573,-0.0036,-0.00497
2024-11-17 11:03:08.348616354,.406,-0.00274,-0.00462
2024-11-17 11:03:08.348616365,.239,-0.00446,-0.00531
2024-11-17 11:03:08.348616376,.072,-0.00565,-0.00652
2024-11-17 11:03:08.348616386,.905,-0.00411,-0.00462
2024-11-17 11:03:08.348616397,.738,-0.006,-0.00497
2024-11-17 11:03:08.348616408,.571,-0.0048,-0.00531
2024-11-17 11:03:08.348616419,.404,-0.00652,-0.00549
2024-11-17 11:03:08.348616430,.237,-0.00565,-0.00652
2024-11-17 11:03:08.348616441,.070,-0.00549,-0.00514
2024-11-17 11:03:08.348616451,.903,-0.00617,-0.00531
2024-11-17 11:03:08.348616462,.736,-0.00549,-0.00343
2024-11-17 11:03:08.348616473,.569,-0.00514,-0.00702
2024-11-17 11:03:08.348616484,.402,-0.00583,-0.00411
2024-11-17 11:03:08.348616495,.235,-0.00652,-0.0048
2024-11-17 11:03:08.348616506,.068,-0.00514,-0.00309
2024-11-17 11:03:08.348616516,.901,-0.00497,-0.0012
2024-11-17 11:03:08.348616527,.734,-0.000686,-0.0012
2024-11-17 11:03:08.348616538,.567,-0.00103,-0.000343
2024-11-17 11:03:08.348616549,.400,0.000686,-0.000686
2024-11-17 11:03:08.348616560,.233,-0.000166,0.0012
2024-11-17 11:03:08.348616571,.066,2.56e-07,0.000686
2024-11-17 11:03:08.348616581,.899,-2.5e-08,-0.000343
2024-11-17 11:03:08.348616592,.732,-0.000686,0.000167
2024-11-17 11:03:08.348616603,.565,-4.18e-07,-0.000686
2024-11-17 11:03:08.348616614,.398,0.000343,0.000509
2024-11-17 11:03:08.348616625,.231,0.000509,0.000852
2024-11-17 11:03:08.348616636,.064,-0.00137,-3.67e-07
2024-11-17 11:03:08.348616646,.897,0.00051,-0.000853
2024-11-17 11:03:08.348616657,.730,-0.000166,0.000686
2024-11-17 11:03:08.348616668,.563,0.00051,0.00154
2024-11-17 11:03:08.348616679,.396,-0.000167,4.08e-07
2024-11-17 11:03:08.348616690,.229,0.000343,-0.00103
2024-11-17 11:03:08.348616701,.062,0.000166,0.000343
2024-11-17 11:03:08.348616711,.895,0.000509,0.000509
2024-11-17 11:03:08.348616722,.728,0.000686,-0.00051
2024-11-17 11:03:08.348616733,.561,-0.00103,0.00137
2024-11-17 11:03:08.348616744,.394,-0.000509,-0.000167
2024-11-17 11:03:08.348616755,.227,-0.00137,-0.000166
2024-11-17 11:03:08.348616766,.060,0.000167,0.000167
2024-11-17 11:03:08.348616776,.893,-0.000853,-0.00103
2024-11-17 11:03:08.348616787,.726,-0.00103,-0.000166
2024-11-17 11:03:08.348616798,.559,0.000343,-0.000167
2024-11-17 11:03:08.348616809,.392,-0.000343,-0.00051
2024-11-17 11:03:08.348616820,.225,-0.000343,-0.000686
2024-11-17 11:03:08.348616831,.058,3.15e-07,-0.000167
2024-11-17 11:03:08.348616841,.891,0.000853,-0.000343
2024-11-17 11:03:08.348616852,.724,0.000343,0.000686
2024-11-17 11:03:08.348616863,.557,-0.000509,0.00172
2024-11-17 11:03:08.348616874,.390,-0.00137,0.00051
2024-11-17 11:03:08.348616885,.223,0.000852,0.00051
2024-11-17 11:03:08.348616896,.056,0.000343,0.000852
2024-11-17 11:03:08.348616906,.889,0.000166,0.00103
2024-11-17 11:03:08.348616917,.722,-0.000686,-0.00103
2024-11-17 11:03:08.348616928,.555,0.00137,0.000509
2024-11-17 11:03:08.348616939,.388,0.0012,-0.000509
2024-11-17 11:03:08.348616950,.221,-0.000852,-0.00154
2024-11-17 11:03:08.348616961,.054,0.000343,-0.000166
2024-11-17 11:03:08.348616971,.887,-0.000343,-0.000852
2024-11-17 11:03:08.348616982,.720,0.00154,4.47e-08
2024-11-17 11:03:08.348616993,.553,0.000343,0.0012
2024-11-17 11:03:08.348617004,.386,-0.00206,-0.00051
