Timestamp (ns),Timestamp2,I,Q
2024-11-17 11:03:08.359488486,.652,0.0,0.0
2024-11-17 11:03:08.359488497,.485,0.0,0.0
2024-11-17 11:03:08.359488508,.318,0.0,0.0
2024-11-17 11:03:08.359488519,.151,0.0,0.0
2024-11-17 11:03:08.359488529,.984,0.0,0.0
2024-11-17 11:03:08.359488540,.817,0.0,0.0
2024-11-17 11:03:08.359488551,.650,0.0,0.0
2024-11-17 11:03:08.359488562,.483,0.0,0.0
2024-11-17 11:03:08.359488573,.316,0.0,0.0
2024-11-17 11:03:08.359488584,.149,0.0,0.0
2024-11-17 11:03:08.359488594,.982,0.0,0.0
2024-11-17 11:03:08.359488605,.815,0.0,0.0
2024-11-17 11:03:08.359488616,.648,0.0,0.0
2024-11-17 11:03:08.359488627,.481,0.0,0.0
2024-11-17 11:03:08.359488638,.314,0.0,0.0
2024-11-17 11:03:08.359488649,.147,0.0,0.0
2024-11-17 11:03:08.359488659,.980,0.0,0.0
2024-11-17 11:03:08.359488670,.813,0.0,0.0
2024-11-17 11:03:08.359488681,.646,0.0,0.0
2024-11-17 11:03:08.359488692,.479,0.0,0.0
2024-11-17 11:03:08.359488703,.312,0.0,0.0
2024-11-17 11:03:08.359488714,.145,0.0,0.0
2024-11-17 11:03:08.359488724,.978,0.0,0.0
2024-11-17 11:03:08.359488735,.811,0.0,0.0
2024-11-17 11:03:08.359488746,.644,0.0,0.0
2024-11-17 11:03:08.359488757,.477,0.0,0.0
2024-11-17 11:03:08.359488768,.310,0.0,0.0
2024-11-17 11:03:08.359488779,.143,0.0,0.0
2024-11-17 11:03:08.359488789,.976,0.0,0.0
2024-11-17 11:03:08.359488800,.809,0.0,0.0
2024-11-17 11:03:08.359488811,.642,0.0,0.0
2024-11-17 11:03:08.359488822,.475,0.0,0.0
2024-11-17 11:03:08.359488833,.308,0.0,0.0
2024-11-17 11:03:08.359488844,.141,0.0,0.0
2024-11-17 11:03:08.359488854,.974,0.0,0.0
2024-11-17 11:03:08.359488865,.807,0.0,0.0
2024-11-17 11:03:08.359488876,.640,0.0,0.0
2024-11-17 11:03:08.359488887,.473,0.0,0.0
2024-11-17 11:03:08.359488898,.306,0.0,0.0
2024-11-17 11:03:08.359488909,.139,0.0,0.0
2024-11-17 11:03:08.359488919,.972,0.0,0.0
2024-11-17 11:03:08.359488930,.805,0.0,0.0
2024-11-17 11:03:08.359488941,.638,0.0,0.0
2024-11-17 11:03:08.359488952,.471,0.0,0.0
2024-11-17 11:03:08.359488963,.304,0.0,0.0
2024-11-17 11:03:08.359488974,.137,0.0,0.0
2024-11-17 11:03:08.359488984,.970,0.0,0.0
2024-11-17 11:03:08.359488995,.803,0.0,0.0
2024-11-17 11:03:08.359489006,.636,0.0,0.0
2024-11-17 11:03:08.359489017,.469,0.0,0.0
2024-11-17 11:03:08.359489028,.302,0.0,0.0
2024-11-17 11:03:08.359489039,.135,0.0,0.0
2024-11-17 11:03:08.359489049,.968,0.0,0.0
2024-11-17 11:03:08.359489060,.801,0.0,0.0
2024-11-17 11:03:08.359489071,.634,0.0,0.0
2024-11-17 11:03:08.359489082,.467,0.0,0.0
2024-11-17 11:03:08.359489093,.300,0.0,0.0
2024-11-17 11:03:08.359489104,.133,0.0,0.0
2024-11-17 11:03:08.359489114,.966,0.0,0.0
2024-11-17 11:03:08.359489125,.799,0.0,0.0
2024-11-17 11:03:08.359489136,.632,0.0,0.0
2024-11-17 11:03:08.359489147,.465,0.0,0.0
2024-11-17 11:03:08.359489158,.298,0.0,0.0
2024-11-17 11:03:08.359489169,.131,0.0,0.0
2024-11-17 11:03:08.359489179,.964,0.0,0.0
2024-11-17 11:03:08.359489190,.797,0.0,0.0
2024-11-17 11:03:08.359489201,.630,0.0,0.0
2024-11-17 11:03:08.359489212,.463,0.0,0.0
2024-11-17 11:03:08.359489223,.296,0.0,0.0
2024-11-17 11:03:08.359489234,.129,0.0,0.0
2024-11-17 11:03:08.359489244,.962,0.0,0.0
2024-11-17 11:03:08.359489255,.795,0.0,0.0
2024-11-17 11:03:08.359489266,.628,0.0,0.0
2024-11-17 11:03:08.359489277,.461,0.0,0.0
2024-11-17 11:03:08.359489288,.294,0.0,0.0
2024-11-17 11:03:08.359489299,.127,0.0,0.0
2024-11-17 11:03:08.359489309,.960,0.0,0.0
2024-11-17 11:03:08.359489320,.793,0.0,0.0
2024-11-17 11:03:08.359489331,.626,0.0,0.0
2024-11-17 11:03:08.359489342,.459,0.0,0.0
2024-11-17 11:03:08.359489353,.292,0.0,0.0
2024-11-17 11:03:08.359489364,.125,0.0,0.0
2024-11-17 11:03:08.359489374,.958,0.0,0.0
2024-11-17 11:03:08.359489385,.791,0.0,0.0
2024-11-17 11:03:08.359489396,.624,0.0,0.0
2024-11-17 11:03:08.359489407,.457,0.0,0.0
2024-11-17 11:03:08.359489418,.290,0.0,0.0
2024-11-17 11:03:08.359489429,.123,0.0,0.0
2024-11-17 11:03:08.359489439,.956,0.0,0.0
2024-11-17 11:03:08.359489450,.789,0.0,0.0
2024-11-17 11:03:08.359489461,.622,0.0,0.0
2024-11-17 11:03:08.359489472,.455,0.0,0.0
2024-11-17 11:03:08.359489483,.288,0.0,0.0
2024-11-17 11:03:08.359489494,.121,0.0,0.0
2024-11-17 11:03:08.359489504,.954,0.0,0.0
2024-11-17 11:03:08.359489515,.787,0.0,0.0
2024-11-17 11:03:08.359489526,.620,0.0,0.0
2024-11-17 11:03:08.359489537,.453,0.0,0.0
2024-11-17 11:03:08.359489548,.286,0.0,0.0
2024-11-17 11:03:08.359489559,.119,0.0,0.0
2024-11-17 11:03:08.359489569,.952,0.0,0.0
2024-11-17 11:03:08.359489580,.785,0.0,0.0
2024-11-17 11:03:08.359489591,.618,0.0,0.0
2024-11-17 11:03:08.359489602,.451,0.0,0.0
2024-11-17 11:03:08.359489613,.284,0.0,0.0
2024-11-17 11:03:08.359489624,.117,0.0,0.0
2024-11-17 11:03:08.359489634,.950,0.0,0.0
2024-11-17 11:03:08.359489645,.783,0.0,0.0
2024-11-17 11:03:08.359489656,.616,0.0,0.0
2024-11-17 11:03:08.359489667,.449,0.0,0.0
2024-11-17 11:03:08.359489678,.282,0.0,0.0
2024-11-17 11:03:08.359489689,.115,0.0,0.0
2024-11-17 11:03:08.359489699,.948,0.0,0.0
2024-11-17 11:03:08.359489710,.781,0.0,0.0
2024-11-17 11:03:08.359489721,.614,0.0,0.0
2024-11-17 11:03:08.359489732,.447,0.0,0.0
2024-11-17 11:03:08.359489743,.280,0.0,0.0
2024-11-17 11:03:08.359489754,.113,0.0,0.0
2024-11-17 11:03:08.359489764,.946,0.0,0.0
2024-11-17 11:03:08.359489775,.779,0.0,0.0
2024-11-17 11:03:08.359489786,.612,0.0,0.0
2024-11-17 11:03:08.359489797,.445,0.0,0.0
2024-11-17 11:03:08.359489808,.278,0.0,0.0
2024-11-17 11:03:08.359489819,.111,0.0,0.0
2024-11-17 11:03:08.359489829,.944,0.0,0.0
2024-11-17 11:03:08.359489840,.777,0.0,0.0
2024-11-17 11:03:08.359489851,.610,0.0,0.0
2024-11-17 11:03:08.359489862,.443,0.0,0.0
2024-11-17 11:03:08.359489873,.276,0.0,0.0
2024-11-17 11:03:08.359489884,.109,0.0,0.0
2024-11-17 11:03:08.359489894,.942,0.0,0.0
2024-11-17 11:03:08.359489905,.775,0.0,0.0
2024-11-17 11:03:08.359489916,.608,0.0,0.0
2024-11-17 11:03:08.359489927,.441,0.0,0.0
2024-11-17 11:03:08.359489938,.274,0.0,0.0
2024-11-17 11:03:08.359489949,.107,0.0,0.0
2024-11-17 11:03:08.359489959,.940,0.0,0.0
2024-11-17 11:03:08.359489970,.773,0.0,0.0
2024-11-17 11:03:08.359489981,.606,0.0,0.0
2024-11-17 11:03:08.359489992,.439,0.0,0.0
2024-11-17 11:03:08.359490003,.272,0.0,0.0
2024-11-17 11:03:08.359490014,.105,0.0,0.0
2024-11-17 11:03:08.359490024,.938,0.0,0.0
2024-11-17 11:03:08.359490035,.771,0.0,0.0
2024-11-17 11:03:08.359490046,.604,0.0,0.0
2024-11-17 11:03:08.359490057,.437,0.0,0.0
2024-11-17 11:03:08.359490068,.270,0.0,0.0
2024-11-17 11:03:08.359490079,.103,0.0,0.0
2024-11-17 11:03:08.359490089,.936,0.0,0.0
2024-11-17 11:03:08.359490100,.769,0.0,0.0
2024-11-17 11:03:08.359490111,.602,0.0,0.0
2024-11-17 11:03:08.359490122,.435,0.0,0.0
2024-11-17 11:03:08.359490133,.268,0.0,0.0
2024-11-17 11:03:08.359490144,.101,0.0,0.0
2024-11-17 11:03:08.359490154,.934,0.0,0.0
2024-11-17 11:03:08.359490165,.767,0.0,0.0
2024-11-17 11:03:08.359490176,.600,0.0,0.0
2024-11-17 11:03:08.359490187,.433,0.0,0.0
2024-11-17 11:03:08.359490198,.266,0.0,0.0
2024-11-17 11:03:08.359490209,.099,0.0,0.0
2024-11-17 11:03:08.359490219,.932,0.0,0.0
2024-11-17 11:03:08.359490230,.765,0.0,0.0
2024-11-17 11:03:08.359490241,.598,0.0,0.0
2024-11-17 11:03:08.359490252,.431,0.0,0.0
2024-11-17 11:03:08.359490263,.264,0.0,0.0
2024-11-17 11:03:08.359490274,.097,0.0,0.0
2024-11-17 11:03:08.359490284,.930,0.0,0.0
2024-11-17 11:03:08.359490295,.763,0.0,0.0
2024-11-17 11:03:08.359490306,.596,0.0,0.0
2024-11-17 11:03:08.359490317,.429,0.0,0.0
2024-11-17 11:03:08.359490328,.262,0.0,0.0
2024-11-17 11:03:08.359490339,.095,0.0,0.0
2024-11-17 11:03:08.359490349,.928,0.0,0.0
2024-11-17 11:03:08.359490360,.761,0.0,0.0
2024-11-17 11:03:08.359490371,.594,0.0,0.0
2024-11-17 11:03:08.359490382,.427,0.0,0.0
2024-11-17 11:03:08.359490393,.260,0.0,0.0
2024-11-17 11:03:08.359490404,.093,0.0,0.0
2024-11-17 11:03:08.359490414,.926,0.0,0.0
2024-11-17 11:03:08.359490425,.759,0.0,0.0
2024-11-17 11:03:08.359490436,.592,0.0,0.0
2024-11-17 11:03:08.359490447,.425,0.0,0.0
2024-11-17 11:03:08.359490458,.258,0.0,0.0
2024-11-17 11:03:08.359490469,.091,0.0,0.0
2024-11-17 11:03:08.359490479,.924,0.0,0.0
2024-11-17 11:03:08.359490490,.757,0.0,0.0
2024-11-17 11:03:08.359490501,.590,0.0,0.0
2024-11-17 11:03:08.359490512,.423,0.0,0.0
2024-11-17 11:03:08.359490523,.256,0.0,0.0
2024-11-17 11:03:08.359490534,.089,0.0,0.0
2024-11-17 11:03:08.359490544,.922,0.0,0.0
2024-11-17 11:03:08.359490555,.755,0.0,0.0
2024-11-17 11:03:08.359490566,.588,0.0,0.0
2024-11-17 11:03:08.359490577,.421,0.0,0.0
2024-11-17 11:03:08.359490588,.254,0.0,0.0
2024-11-17 11:03:08.359490599,.087,0.0,0.0
2024-11-17 11:03:08.359490609,.920,0.0,0.0
2024-11-17 11:03:08.359490620,.753,0.0,0.0
2024-11-17 11:03:08.359490631,.586,0.0,0.0
2024-11-17 11:03:08.359490642,.419,0.0,0.0
2024-11-17 11:03:08.359490653,.252,0.0,0.0
2024-11-17 11:03:08.359490664,.085,0.0,0.0
2024-11-17 11:03:08.359490674,.918,0.0,0.0
2024-11-17 11:03:08.359490685,.751,0.0,0.0
2024-11-17 11:03:08.359490696,.584,0.0,0.0
2024-11-17 11:03:08.359490707,.417,0.0,0.0
2024-11-17 11:03:08.359490718,.250,0.0,0.0
2024-11-17 11:03:08.359490729,.083,0.0,0.0
2024-11-17 11:03:08.359490739,.916,0.0,0.0
2024-11-17 11:03:08.359490750,.749,0.0,0.0
2024-11-17 11:03:08.359490761,.582,0.0,0.0
2024-11-17 11:03:08.359490772,.415,0.0,0.0
2024-11-17 11:03:08.359490783,.248,0.0,0.0
2024-11-17 11:03:08.359490794,.081,0.0,0.0
2024-11-17 11:03:08.359490804,.914,0.0,0.0
2024-11-17 11:03:08.359490815,.747,0.0,0.0
2024-11-17 11:03:08.359490826,.580,0.0,0.0
2024-11-17 11:03:08.359490837,.413,0.0,0.0
2024-11-17 11:03:08.359490848,.246,0.0,0.0
2024-11-17 11:03:08.359490859,.079,0.0,0.0
2024-11-17 11:03:08.359490869,.912,0.0,0.0
2024-11-17 11:03:08.359490880,.745,0.0,0.0
2024-11-17 11:03:08.359490891,.578,0.0,0.0
2024-11-17 11:03:08.359490902,.411,0.0,0.0
2024-11-17 11:03:08.359490913,.244,0.0,0.0
2024-11-17 11:03:08.359490924,.077,0.0,0.0
2024-11-17 11:03:08.359490934,.910,0.0,0.0
2024-11-17 11:03:08.359490945,.743,0.0,0.0
2024-11-17 11:03:08.359490956,.576,0.0,0.0
2024-11-17 11:03:08.359490967,.409,0.0,0.0
2024-11-17 11:03:08.359490978,.242,0.0,0.0
2024-11-17 11:03:08.359490989,.075,0.0,0.0
2024-11-17 11:03:08.359490999,.908,0.0,0.0
2024-11-17 11:03:08.359491010,.741,0.0,0.0
2024-11-17 11:03:08.359491021,.574,0.0,0.0
2024-11-17 11:03:08.359491032,.407,0.0,0.0
2024-11-17 11:03:08.359491043,.240,0.0,0.0
2024-11-17 11:03:08.359491054,.073,0.0,0.0
2024-11-17 11:03:08.359491064,.906,0.0,0.0
2024-11-17 11:03:08.359491075,.739,0.0,0.0
2024-11-17 11:03:08.359491086,.572,0.0,0.0
2024-11-17 11:03:08.359491097,.405,0.0,0.0
2024-11-17 11:03:08.359491108,.238,0.0,0.0
2024-11-17 11:03:08.359491119,.071,0.0,0.0
2024-11-17 11:03:08.359491129,.904,0.0,0.0
2024-11-17 11:03:08.359491140,.737,0.0,0.0
2024-11-17 11:03:08.359491151,.570,0.0,0.0
2024-11-17 11:03:08.359491162,.403,0.0,0.0
2024-11-17 11:03:08.359491173,.236,0.0,0.0
2024-11-17 11:03:08.359491184,.069,0.0,0.0
2024-11-17 11:03:08.359491194,.902,0.0,0.0
2024-11-17 11:03:08.359491205,.735,0.0,0.0
2024-11-17 11:03:08.359491216,.568,0.0,0.0
2024-11-17 11:03:08.359491227,.401,0.0,0.0
2024-11-17 11:03:08.359491238,.234,0.0,0.0
2024-11-17 11:03:08.359491249,.067,0.0,0.0
2024-11-17 11:03:08.359491259,.900,0.0,0.0
2024-11-17 11:03:08.359491270,.733,0.0,0.0
2024-11-17 11:03:08.359491281,.566,0.0,0.0
2024-11-17 11:03:08.359491292,.399,0.0,0.0
2024-11-17 11:03:08.359491303,.232,0.0,0.0
2024-11-17 11:03:08.359491314,.065,0.0,0.0
2024-11-17 11:03:08.359491324,.898,0.0,0.0
2024-11-17 11:03:08.359491335,.731,0.0,0.0
2024-11-17 11:03:08.359491346,.564,0.0,0.0
2024-11-17 11:03:08.359491357,.397,0.0,0.0
2024-11-17 11:03:08.359491368,.230,0.0,0.0
2024-11-17 11:03:08.359491379,.063,0.0,0.0
2024-11-17 11:03:08.359491389,.896,0.0,0.0
2024-11-17 11:03:08.359491400,.729,0.0,0.0
2024-11-17 11:03:08.359491411,.562,0.0,0.0
2024-11-17 11:03:08.359491422,.395,0.0,0.0
2024-11-17 11:03:08.359491433,.228,0.0,0.0
2024-11-17 11:03:08.359491444,.061,0.0,0.0
2024-11-17 11:03:08.359491454,.894,0.0,0.0
2024-11-17 11:03:08.359491465,.727,0.0,0.0
2024-11-17 11:03:08.359491476,.560,0.0,0.0
2024-11-17 11:03:08.359491487,.393,0.0,0.0
2024-11-17 11:03:08.359491498,.226,0.0,0.0
2024-11-17 11:03:08.359491509,.059,0.0,0.0
2024-11-17 11:03:08.359491519,.892,0.0,0.0
2024-11-17 11:03:08.359491530,.725,0.0,0.0
2024-11-17 11:03:08.359491541,.558,0.0,0.0
2024-11-17 11:03:08.359491552,.391,0.0,0.0
2024-11-17 11:03:08.359491563,.224,0.0,0.0
2024-11-17 11:03:08.359491574,.057,0.0,0.0
2024-11-17 11:03:08.359491584,.890,0.0,0.0
2024-11-17 11:03:08.359491595,.723,0.0,0.0
2024-11-17 11:03:08.359491606,.556,0.0,0.0
2024-11-17 11:03:08.359491617,.389,0.0,0.0
2024-11-17 11:03:08.359491628,.222,0.0,0.0
2024-11-17 11:03:08.359491639,.055,0.0,0.0
2024-11-17 11:03:08.359491649,.888,0.0,0.0
2024-11-17 11:03:08.359491660,.721,0.0,0.0
2024-11-17 11:03:08.359491671,.554,0.0,0.0
2024-11-17 11:03:08.359491682,.387,0.0,0.0
2024-11-17 11:03:08.359491693,.220,0.0,0.0
2024-11-17 11:03:08.359491704,.053,0.0,0.0
2024-11-17 11:03:08.359491714,.886,0.0,0.0
2024-11-17 11:03:08.359491725,.719,0.0,0.0
2024-11-17 11:03:08.359491736,.552,0.0,0.0
2024-11-17 11:03:08.359491747,.385,0.0,0.0
2024-11-17 11:03:08.359491758,.218,0.0,0.0
2024-11-17 11:03:08.359491769,.051,0.0,0.0
2024-11-17 11:03:08.359491779,.884,0.0,0.0
2024-11-17 11:03:08.359491790,.717,0.0,0.0
2024-11-17 11:03:08.359491801,.550,0.0,0.0
2024-11-17 11:03:08.359491812,.383,0.0,0.0
2024-11-17 11:03:08.359491823,.216,0.0,0.0
2024-11-17 11:03:08.359491834,.049,0.0,0.0
2024-11-17 11:03:08.359491844,.882,0.0,0.0
2024-11-17 11:03:08.359491855,.715,0.0,0.0
2024-11-17 11:03:08.359491866,.548,0.0,0.0
2024-11-17 11:03:08.359491877,.381,0.0,0.0
2024-11-17 11:03:08.359491888,.214,0.0,0.0
2024-11-17 11:03:08.359491899,.047,0.0,0.0
2024-11-17 11:03:08.359491909,.880,0.0,0.0
2024-11-17 11:03:08.359491920,.713,0.0,0.0
2024-11-17 11:03:08.359491931,.546,0.0,0.0
2024-11-17 11:03:08.359491942,.379,0.0,0.0
2024-11-17 11:03:08.359491953,.212,0.0,0.0
2024-11-17 11:03:08.359491964,.045,0.0,0.0
2024-11-17 11:03:08.359491974,.878,0.0,0.0
2024-11-17 11:03:08.359491985,.711,0.0,0.0
2024-11-17 11:03:08.359491996,.544,0.0,0.0
2024-11-17 11:03:08.359492007,.377,0.0,0.0
2024-11-17 11:03:08.359492018,.210,0.0,0.0
2024-11-17 11:03:08.359492029,.043,0.0,0.0
2024-11-17 11:03:08.359492039,.876,0.0,0.0
2024-11-17 11:03:08.359492050,.709,0.0,0.0
2024-11-17 11:03:08.359492061,.542,0.0,0.0
2024-11-17 11:03:08.359492072,.375,0.0,0.0
2024-11-17 11:03:08.359492083,.208,0.0,0.0
2024-11-17 11:03:08.359492094,.041,0.0,0.0
2024-11-17 11:03:08.359492104,.874,0.0,0.0
2024-11-17 11:03:08.359492115,.707,0.0,0.0
2024-11-17 11:03:08.359492126,.540,0.0,0.0
2024-11-17 11:03:08.359492137,.373,0.0,0.0
2024-11-17 11:03:08.359492148,.206,0.0,0.0
2024-11-17 11:03:08.359492159,.039,0.0,0.0
2024-11-17 11:03:08.359492169,.872,0.0,0.0
2024-11-17 11:03:08.359492180,.705,0.0,0.0
2024-11-17 11:03:08.359492191,.538,0.0,0.0
2024-11-17 11:03:08.359492202,.371,0.0,0.0
2024-11-17 11:03:08.359492213,.204,0.0,0.0
2024-11-17 11:03:08.359492224,.037,0.0,0.0
2024-11-17 11:03:08.359492234,.870,0.0,0.0
2024-11-17 11:03:08.359492245,.703,0.0,0.0
2024-11-17 11:03:08.359492256,.536,0.0,0.0
2024-11-17 11:03:08.359492267,.369,0.0,0.0
2024-11-17 11:03:08.359492278,.202,0.0,0.0
2024-11-17 11:03:08.359492289,.035,0.0,0.0
2024-11-17 11:03:08.359492299,.868,0.0,0.0
2024-11-17 11:03:08.359492310,.701,0.0,0.0
2024-11-17 11:03:08.359492321,.534,0.0,0.0
2024-11-17 11:03:08.359492332,.367,0.0,0.0
2024-11-17 11:03:08.359492343,.200,0.0,0.0
2024-11-17 11:03:08.359492354,.033,0.0,0.0
2024-11-17 11:03:08.359492364,.866,0.0,0.0
2024-11-17 11:03:08.359492375,.699,0.0,0.0
2024-11-17 11:03:08.359492386,.532,0.0,0.0
2024-11-17 11:03:08.359492397,.365,0.0,0.0
2024-11-17 11:03:08.359492408,.198,0.0,0.0
2024-11-17 11:03:08.359492419,.031,0.0,0.0
2024-11-17 11:03:08.359492429,.864,0.0,0.0
2024-11-17 11:03:08.359492440,.697,0.0,0.0
2024-11-17 11:03:08.359492451,.530,0.0,0.0
2024-11-17 11:03:08.359492462,.363,0.0,0.0
2024-11-17 11:03:08.359492473,.196,0.0,0.0
2024-11-17 11:03:08.359492484,.029,0.0,0.0
2024-11-17 11:03:08.359492494,.862,0.0,0.0
2024-11-17 11:03:08.359492505,.695,0.0,0.0
2024-11-17 11:03:08.359492516,.528,0.0,0.0
2024-11-17 11:03:08.359492527,.361,0.0,0.0
2024-11-17 11:03:08.359492538,.194,0.0,0.0
2024-11-17 11:03:08.359492549,.027,0.0,0.0
2024-11-17 11:03:08.359492559,.860,0.0,0.0
2024-11-17 11:03:08.359492570,.693,0.0,0.0
2024-11-17 11:03:08.359492581,.526,0.0,0.0
2024-11-17 11:03:08.359492592,.359,0.0,0.0
2024-11-17 11:03:08.359492603,.192,0.0,0.0
2024-11-17 11:03:08.359492614,.025,0.0,0.0
2024-11-17 11:03:08.359492624,.858,0.0,0.0
2024-11-17 11:03:08.359492635,.691,0.0,0.0
2024-11-17 11:03:08.359492646,.524,0.0,0.0
2024-11-17 11:03:08.359492657,.357,0.0,0.0
2024-11-17 11:03:08.359492668,.190,0.0,0.0
2024-11-17 11:03:08.359492679,.023,0.0,0.0
2024-11-17 11:03:08.359492689,.856,0.0,0.0
2024-11-17 11:03:08.359492700,.689,0.0,0.0
2024-11-17 11:03:08.359492711,.522,0.0,0.0
2024-11-17 11:03:08.359492722,.355,0.0,0.0
2024-11-17 11:03:08.359492733,.188,0.0,0.0
2024-11-17 11:03:08.359492744,.021,0.0,0.0
2024-11-17 11:03:08.359492754,.854,0.0,0.0
2024-11-17 11:03:08.359492765,.687,0.0,0.0
2024-11-17 11:03:08.359492776,.520,0.0,0.0
2024-11-17 11:03:08.359492787,.353,0.0,0.0
2024-11-17 11:03:08.359492798,.186,0.0,0.0
2024-11-17 11:03:08.359492809,.019,0.0,0.0
2024-11-17 11:03:08.359492819,.852,0.0,0.0
2024-11-17 11:03:08.359492830,.685,0.0,0.0
2024-11-17 11:03:08.359492841,.518,0.0,0.0
2024-11-17 11:03:08.359492852,.351,0.0,0.0
2024-11-17 11:03:08.359492863,.184,0.0,0.0
2024-11-17 11:03:08.359492874,.017,0.0,0.0
2024-11-17 11:03:08.359492884,.850,0.0,0.0
2024-11-17 11:03:08.359492895,.683,0.0,0.0
2024-11-17 11:03:08.359492906,.516,0.0,0.0
2024-11-17 11:03:08.359492917,.349,0.0,0.0
2024-11-17 11:03:08.359492928,.182,0.0,0.0
2024-11-17 11:03:08.359492939,.015,0.0,0.0
2024-11-17 11:03:08.359492949,.848,0.0,0.0
2024-11-17 11:03:08.359492960,.681,0.0,0.0
2024-11-17 11:03:08.359492971,.514,0.0,0.0
2024-11-17 11:03:08.359492982,.347,0.0,0.0
2024-11-17 11:03:08.359492993,.180,0.0,0.0
2024-11-17 11:03:08.359493004,.013,0.0,0.0
2024-11-17 11:03:08.359493014,.846,0.0,0.0
2024-11-17 11:03:08.359493025,.679,0.0,0.0
2024-11-17 11:03:08.359493036,.512,0.0,0.0
2024-11-17 11:03:08.359493047,.345,0.0,0.0
2024-11-17 11:03:08.359493058,.178,0.0,0.0
2024-11-17 11:03:08.359493069,.011,0.0,0.0
2024-11-17 11:03:08.359493079,.844,0.0,0.0
2024-11-17 11:03:08.359493090,.677,0.0,0.0
2024-11-17 11:03:08.359493101,.510,0.0,0.0
2024-11-17 11:03:08.359493112,.343,0.0,0.0
2024-11-17 11:03:08.359493123,.176,0.0,0.0
2024-11-17 11:03:08.359493134,.009,0.0,0.0
2024-11-17 11:03:08.359493144,.842,0.0,0.0
2024-11-17 11:03:08.359493155,.675,0.0,0.0
2024-11-17 11:03:08.359493166,.508,0.0,0.0
2024-11-17 11:03:08.359493177,.341,0.0,0.0
2024-11-17 11:03:08.359493188,.174,0.0,0.0
2024-11-17 11:03:08.359493199,.007,0.0,0.0
2024-11-17 11:03:08.359493209,.840,0.0,0.0
2024-11-17 11:03:08.359493220,.673,0.0,0.0
2024-11-17 11:03:08.359493231,.506,0.0,0.0
2024-11-17 11:03:08.359493242,.339,0.0,0.0
2024-11-17 11:03:08.359493253,.172,0.0,0.0
2024-11-17 11:03:08.359493264,.005,0.0,0.0
2024-11-17 11:03:08.359493274,.838,0.0,0.0
2024-11-17 11:03:08.359493285,.671,0.0,0.0
2024-11-17 11:03:08.359493296,.504,0.0,0.0
2024-11-17 11:03:08.359493307,.337,0.0,0.0
2024-11-17 11:03:08.359493318,.170,0.0,0.0
2024-11-17 11:03:08.359493329,.003,0.0,0.0
2024-11-17 11:03:08.359493339,.836,0.0,0.0
2024-11-17 11:03:08.359493350,.669,0.0,0.0
2024-11-17 11:03:08.359493361,.502,0.0,0.0
2024-11-17 11:03:08.359493372,.335,0.0,0.0
2024-11-17 11:03:08.359493383,.168,0.0,0.0
2024-11-17 11:03:08.359493394,.001,0.0,0.0
